sheet,geography,resource,year,normalized_quantity,normalized_unit,source_title,source_url,citation_locator,note,evidence_scope,target_match_status,slot_support_status,localization_discount,validation_note,row_id,row_status,supersedes_row_id,state_pass_index,changed_on,change_reason
Mpm_ESW,"Eastern Transvaal target
STATE_EAST_TRANSVAAL
Official name: Eastern Transvaal",Maize Farm,2017,2456543.0,t output,"Census of commercial agriculture, 2017 – Mpumalanga",https://www.statssa.gov.za/publications/Report-11-02-09/Report-11-02-092017.pdf,"Table D, Maize production 2017 = 2 456 543 metric tons.",Official Mpumalanga maize-production anchor for the Eastern Transvaal target row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.,modern-anchor-0294,active,,0,,baseline row
Mpm_ESW,"Eastern Transvaal target
STATE_EAST_TRANSVAAL
Official name: Eastern Transvaal",Sugar Plantation,2017,1439383.0,t output,"Census of commercial agriculture, 2017 – Mpumalanga",https://www.statssa.gov.za/publications/Report-11-02-09/Report-11-02-092017.pdf,"Table 3.17, Sugarcane quantity 2017 = 1 439 383 metric tons.",Official Mpumalanga sugarcane-production anchor for the Eastern Transvaal target row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.,modern-anchor-0295,active,,0,,baseline row
Mpm_ESW,"Eastern Transvaal target
STATE_EAST_TRANSVAAL
Official name: Eastern Transvaal",Banana Plantation,2017,147258.0,t output,"Census of commercial agriculture, 2017 – Mpumalanga",https://www.statssa.gov.za/publications/Report-11-02-09/Report-11-02-092017.pdf,"Table G, Bananas production 2017 = 147 258 metric tons.",Official Mpumalanga banana-production anchor for the Eastern Transvaal target row.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.,modern-anchor-0296,active,,0,,baseline row
Mpm_ESW,"Eastern Transvaal target
STATE_EAST_TRANSVAAL
Official name: Eastern Transvaal",Livestock Ranch,2018,1016030.0,head livestock,"Census of commercial agriculture, 2017 – Mpumalanga",https://www.statssa.gov.za/publications/Report-11-02-09/Report-11-02-092017.pdf,"Table I, Number on farm 2018: cattle = 637 459; sheep = 378 571.",Combined cattle and sheep on-farm stock used as the Eastern Transvaal ranching anchor.,regional_proxy,partial_overlap,distinct_slot_supported,0.95,Eastern Transvaal target observations rely on a bounded Mpumalanga plus Eswatini proxy rather than a perfect state-only series.,modern-anchor-0297,active,,0,,baseline row
Limpopo,"Northern Transvaal target
STATE_NORTHERN_TRANSVAAL
Official name: Northern Transvaal",Maize Farm,2017,77263.0,t output,"Census of commercial agriculture, 2017 – Limpopo",https://www.statssa.gov.za/publications/Report-11-02-10/Report-11-02-102017.pdf,"Table D, Maize production 2017 = 77 263 metric tons.",Official Limpopo maize-production anchor for the Northern Transvaal target row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Northern Transvaal target observations use a bounded Limpopo proxy for the split northern state footprint.,modern-anchor-0298,active,,0,,baseline row
Limpopo,"Northern Transvaal target
STATE_NORTHERN_TRANSVAAL
Official name: Northern Transvaal",Banana Plantation,2017,40812.0,t output,"Census of commercial agriculture, 2017 – Limpopo",https://www.statssa.gov.za/publications/Report-11-02-10/Report-11-02-102017.pdf,"Table G, Bananas production 2017 = 40 812 metric tons.",Official Limpopo banana-production anchor for the Northern Transvaal target row.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Northern Transvaal target observations use a bounded Limpopo proxy for the split northern state footprint.,modern-anchor-0299,active,,0,,baseline row
Limpopo,"Northern Transvaal target
STATE_NORTHERN_TRANSVAAL
Official name: Northern Transvaal",Livestock Ranch,2018,170359.0,head livestock,"Census of commercial agriculture, 2017 – Limpopo",https://www.statssa.gov.za/publications/Report-11-02-10/Report-11-02-102017.pdf,"Table I, Number on farm 2018: cattle = 170 359.",Official Limpopo cattle-stock anchor used as the current Northern Transvaal ranching proxy; the key provincial livestock table does not publish a sheep total.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Northern Transvaal target observations use a bounded Limpopo proxy for the split northern state footprint.,modern-anchor-0300,active,,0,,baseline row
Free_State,"Transorangia target
STATE_VRYSTAAT
Official name: Transorangia",Maize Farm,2017,4706888.0,t output,"Census of commercial agriculture, 2017 – Free State",https://www.statssa.gov.za/publications/Report-11-02-05/Report-11-02-052017.pdf,"Table D, Maize production 2017 = 4 706 888 metric tons.",Official Free State maize-production anchor for the Transorangia target row.,state_localized,direct,distinct_slot_supported,1.0,Transorangia target observations are treated as state-localized evidence.,modern-anchor-0301,active,,0,,baseline row
Free_State,"Transorangia target
STATE_VRYSTAAT
Official name: Transorangia",Livestock Ranch,2018,3344170.0,head livestock,"Census of commercial agriculture, 2017 – Free State",https://www.statssa.gov.za/publications/Report-11-02-05/Report-11-02-052017.pdf,"Table G, Number on farm 2018: cattle = 1 516 897; sheep = 1 827 273.",Combined cattle and sheep on-farm stock used as the Transorangia ranching anchor.,state_localized,direct,distinct_slot_supported,1.0,Transorangia target observations are treated as state-localized evidence.,modern-anchor-0302,active,,0,,baseline row
Lesotho,"Drakensberg target
STATE_DRAKENSBERG
Official name: Drakensberg",Maize Farm,2017,761147.0,t output,"Census of commercial agriculture, 2017 – KwaZulu-Natal",https://www.statssa.gov.za/publications/Report-11-02-06/Report-11-02-062017.pdf,"Table D, Maize production 2017 = 761 147 metric tons.",Official KwaZulu-Natal maize-production anchor used as the current Drakensberg target proxy.,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.,modern-anchor-0303,superseded,,0,2026-04-23,Superseded during the 14-state reset because this KwaZulu-Natal anchor belongs to Zululand rather than Drakensberg.
Lesotho,"Drakensberg target
STATE_DRAKENSBERG
Official name: Drakensberg",Livestock Ranch,2018,776383.0,head livestock,"Census of commercial agriculture, 2017 – KwaZulu-Natal",https://www.statssa.gov.za/publications/Report-11-02-06/Report-11-02-062017.pdf,"Table I, Number on farm 2018: cattle = 698 525; sheep = 77 858.",Combined cattle and sheep on-farm stock used as the Drakensberg ranching anchor.,state_localized,direct,distinct_slot_supported,1.0,Drakensberg target observations are treated as state-localized evidence.,modern-anchor-0304,superseded,,0,2026-04-23,Superseded during the 14-state reset because this KwaZulu-Natal anchor belongs to Zululand rather than Drakensberg.
Botswana,"Botswana target
STATE_BOTSWANA
Official name: Botswana",Millet Farm,2017,1100.0,t output,Annual Agricultural Survey Report 2017 (Revised Version),https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRIC%20SURVEY%202017%20Revised%20Version.pdf,"Section 2.3.2.3, total millet production in 2017 = 1 100 metric tons.",Official Botswana millet-production anchor for the Botswana target row.,state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,modern-anchor-0305,active,,0,,baseline row
Botswana,"Botswana target
STATE_BOTSWANA
Official name: Botswana",Livestock Ranch,2017,2629000.0,head livestock,Annual Agricultural Survey Report 2017 (Revised Version),https://www.statsbots.org.bw/sites/default/files/publications/ANNUAL%20AGRIC%20SURVEY%202017%20Revised%20Version.pdf,"Table 1.1, livestock population trends (‘000) for 2017: cattle = 1 153; goats = 1 233; sheep = 243.","Combined cattle, goats, and sheep stock used as the Botswana ranching anchor because the official Botswana livestock series reports all three pastoral classes together.",state_localized,direct,distinct_slot_supported,1.0,Botswana target observations are treated as state-localized evidence.,modern-anchor-0306,active,,0,,baseline row
W_Cape,"Cape Colony target
STATE_CAPE_COLONY
Official name: Cape Colony",Fishing,2022,333000.0,t output / long-run small-pelagic proxy,Status of the South African Marine Fishery Resources 2023,https://www.dffe.gov.za/sites/default/files/reports/research/fisheries/statusofsouthafrican_marinefisheryresources2023.pdf,"Small pelagic section, Figure 62 discussion: the long-term (1949–2022) average annual combined catch of anchovy, sardine, and round herring is about 333,000 t.",Western Cape fishing target rebuilt around the long-run small-pelagic fishery rather than the earlier undercounted south-coast hake-only proxy.,state_localized,direct,distinct_slot_supported,1.0,Western Cape target observations are treated as state-localized evidence.,modern-anchor-0307,active,,0,,baseline row
N_Namibia,"Hereroland target
STATE_HEREROLAND
Official name: Hereroland",Fishing,2004,567133.0,t output,"Annual Report 2004, Ministry of Fisheries and Marine Resources, Namibia",https://mfmr.gov.na/documents/411764/681828/Annual%2BReport%2B2004.pdf/6078f847-108c-f299-0d13-9c73ce8dbcf8?download=true&version=1.0,"Table 11, Total fish harvest in 2004 = 567,133 tonnes.",Namibian marine harvest anchor used as the current Hereroland fishing target proxy because Walvis Bay and the central Namibian coast carry the dominant marine industry in the SB split.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Hereroland target observations use a bounded northern Namibia proxy rather than a perfect state-only series.,modern-anchor-0308,active,,0,,baseline row
E_Cape,"Eastern Cape target
STATE_EASTERN_CAPE
Official name: Eastern Cape",Fishing,2018,14504.0,t output,Status of the South African marine fishery resources 2025,https://www.dffe.gov.za/sites/default/files/reports/research/fisheries/statusofsouthafrican_marinefisheryresources2025.pdf,"Squid useful statistics table: 2018 commercial jig catches = 13,983 t and hake-trawl squid bycatch = 521 t; combined fishing output = 14,504 t.",Eastern Cape fishing target rebuilt around the documented peak modern chokka-squid fishery and associated trawl bycatch landed off the Eastern Cape coast.,state_localized,direct,distinct_slot_supported,1.0,Eastern Cape target observations are treated as state-localized evidence.,modern-anchor-0309,active,,0,,baseline row
S_Moz,"Lourenço Marques target
STATE_LOURENCO_MARQUES
Official name: Lourenço Marques",Fishing,2021,82844.0,t output,Indicadores Básicos de Agricultura e Alimentação 2018-2022,https://www.ine.gov.mz/documents/20119/169249/Indicadores%20B%C3%A1sicos%20de%20Agricultura%20e%20Alimenta%C3%A7%C3%A3o%202022.pdf/49b09e53-de5c-bc4c-7e02-a6c0cfad9969?download=true&t=1742389410428&version=1.1,"Table Q 8.5.7 artisanal catch by province in 2021: Inhambane = 52,025 t, Gaza = 17,353 t, Maputo = 12,718 t; Table Q 8.5.4 semi-industrial production in 2021: Maputo = 748 t; southern Mozambique total = 82,844 t.",Southern Mozambique fishing target built from the summed official provincial fisheries production inside the Lourenço Marques state footprint rather than from an unsplit national Mozambique total.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Lourenço Marques target observations use a bounded southern Mozambique proxy rather than a perfect state-only series.,modern-anchor-0310,active,,0,,baseline row
S_Namibia,"Namaqualand target
STATE_NAMAQUALAND
Official name: Namaqualand",Fishing,2010,30631.0,t output / port fish cargo proxy,Namport Annual Report 2016-2017,https://uploads4.craft.co/uploads/source/document/898753/9921fc26f1a0ba2c.pdf,"Page 56, cargo handled at the Port of Lüderitz: Fish cargo landed = 30,631 freight tonnes in 2009/10.",Southern Namibia fishing target rebuilt around the historical Lüderitz port fish-throughput series because the public repo data still lacks a direct south-coast landed-catch series split from Walvis Bay.,regional_proxy,partial_overlap,distinct_slot_supported,0.9,Namaqualand target observations use a bounded southern Namibia proxy rather than a perfect state-only series.,modern-anchor-0311,superseded,,0,2026-04-23,Superseded by modern-anchor-0317 during the Namaqualand state pass.
S_Namibia,"Namaqualand target
STATE_NAMAQUALAND
Official name: Namaqualand",Fishing,2010,30631.0,t output / port fish cargo proxy,Namport Annual Report 2016-2017,https://uploads4.craft.co/uploads/source/document/898753/9921fc26f1a0ba2c.pdf,"Page 56, cargo handled at the Port of Lüderitz: Fish cargo landed = 30,631 freight tonnes in 2009/10.","Lüderitz fish cargo landed is kept as the localized south-coast fishing anchor for Namaqualand, with 2010 retained as the representative year under the frozen GDP selector.",regional_proxy,partial_overlap,distinct_slot_supported,0.9,Namaqualand target observations use a bounded southern Namibia proxy rather than a perfect state-only series.,modern-anchor-0317,active,modern-anchor-0311,14,2026-04-23,Namaqualand state pass: refreshed the Lüderitz fishing anchor and localized it explicitly to the south-coast port lane.
Gauteng,W. Transvaal / Pretoria target,Iron Mine,1940,874.3384271678818,t output,Pretoria Iron Mines 1918 output projected to 1940 via Iron Mine global growth rates,https://sahistory.org.za/place/old-pretoria-iron-mines-ltd-buildings-iscor-pretoria,Projection starts from the 1918 Pretoria Iron Mines output anchor and carries it to 1940 using the package's frozen global Iron Mine growth series.,Bounded 1940 Pretoria projection derived from the 1918 output anchor via the global Iron Mine growth curve; used so the western Transvaal row is evaluated at the common 1940 target horizon.,state_localized,indirect,distinct_slot_supported,1.0,"The 1940 Pretoria row is a bounded projection, not a new observed mine-output series, and is only used to test whether the small Pretoria chain survives at the common target horizon.",modern-anchor-0312,active,,0,2026-04-22,v3 follow-up: projected Pretoria 1918 output to 1940 via global Iron Mine growth rates.
